Category,City,Country,Discount,Profit,Quantity,Region,Sales,Segment,State,Sub-Category
Office Supplies,Thousand Oaks,United States,0,15.065,5,West,32.75,Home Office,California,Paper
Office Supplies,Santa Ana,United States,0,9.8784,7,West,20.16,Home Office,California,Labels
Office Supplies,Burbank,United States,0,334.1142,7,West,1856.19,Home Office,California,Storage
Furniture,Henderson,United States,0,41.9136,2,South,261.96,Consumer,Kentucky,Bookcases
Furniture,Manchester,United States,0,271.4192,4,East,1043.92,Corporate,Connecticut,Bookcases
Technology,Des Moines,United States,0,701.9883,3,West,1799.97,Consumer,Washington,Copiers
Technology,New Rochelle,United States,0,30.0957,1,East,69.99,Home Office,New York,Machines
Technology,Great Falls,United States,0,1379.977,5,West,2999.95,Home Office,Montana,Copiers
Furniture,Seattle,United States,0,18.6956,1,West,84.98,Home Office,Washington,Bookcases
Furniture,Oklahoma City,United States,0,54.7136,2,Central,341.96,Consumer,Oklahoma,Bookcases
Furniture,Perth Amboy,United States,0,12.098,1,East,120.98,Consumer,New Jersey,Bookcases
Furniture,Lafayette,United States,0,33.8744,2,South,241.96,Consumer,Louisiana,Bookcases
Furniture,Arlington,United States,0,79.1934,3,South,359.97,Consumer,Virginia,Bookcases
Furniture,Columbus,United States,0,88.725,5,South,354.9,Consumer,Georgia,Bookcases
Furniture,Waynesboro,United States,0,125.5824,9,South,523.26,Consumer,Virginia,Bookcases
Furniture,Seattle,United States,0,39.7488,2,West,141.96,Consumer,Washington,Bookcases
Furniture,Seattle,United States,0,37.9962,2,West,199.98,Consumer,Washington,Bookcases
Furniture,Baltimore,United States,0,31.0446,3,East,344.94,Consumer,Maryland,Bookcases
Furniture,Everett,United States,0,203.5644,3,East,782.94,Consumer,Massachusetts,Bookcases
Furniture,Lafayette,United States,0,23.3184,3,South,145.74,Consumer,Louisiana,Bookcases
Furniture,Sandy Springs,United States,0,291.3778,7,South,1266.86,Consumer,Georgia,Bookcases
Furniture,Seattle,United States,0,7.7728,1,West,48.58,Consumer,Washington,Bookcases
Furniture,Seattle,United States,0,41.8608,3,West,174.42,Consumer,Washington,Bookcases
Furniture,Seattle,United States,0,56.392,5,West,704.9,Consumer,Washington,Bookcases
Furniture,Kenosha,United States,0,97.4586,3,Central,512.94,Consumer,Wisconsin,Bookcases
Furniture,Madison,United States,0,41.3928,4,Central,459.92,Consumer,Wisconsin,Bookcases
Furniture,Eau Claire,United States,0,32.4688,7,Central,405.86,Consumer,Wisconsin,Bookcases
Furniture,Newark,United States,0,56.9943,3,East,299.97,Consumer,Delaware,Bookcases
Furniture,Columbia,United States,0,36.294,3,East,362.94,Consumer,Maryland,Bookcases
Furniture,Wilmington,United States,0,82.3368,4,East,283.92,Consumer,Delaware,Bookcases
Furniture,Lakewood,United States,0,129.294,5,East,2154.9,Consumer,New Jersey,Bookcases
Furniture,Hattiesburg,United States,0,126.225,5,South,504.9,Consumer,Mississippi,Bookcases
Furniture,Jonesboro,United States,0,172.4814,9,South,638.82,Consumer,Arkansas,Bookcases
Furniture,Atlanta,United States,0,374.6286,9,South,1628.82,Consumer,Georgia,Bookcases
Furniture,Las Vegas,United States,0,41.1684,2,West,141.96,Consumer,Nevada,Bookcases
Furniture,Seattle,United States,0,25.5112,2,West,115.96,Consumer,Washington,Bookcases
Furniture,Seattle,United States,0,41.1684,2,West,141.96,Consumer,Washington,Bookcases
Furniture,Orem,United States,0,140.686,7,West,1406.86,Consumer,Utah,Bookcases
Technology,Seattle,United States,0,6719.9808,4,West,13999.96,Consumer,Washington,Copiers
Technology,Lansing,United States,0,209.993,2,Central,599.98,Consumer,Michigan,Copiers
Technology,Richmond,United States,0,629.991,2,South,1399.98,Consumer,Kentucky,Copiers
Technology,Arlington,United States,0,2799.984,5,South,8749.95,Consumer,Virginia,Machines
Technology,Newark,United States,0,5039.9856,3,East,10499.97,Consumer,Delaware,Copiers
Technology,Newark,United States,0,31.0059,3,East,65.97,Consumer,Delaware,Machines
Technology,Clinton,United States,0,209.2365,3,East,464.97,Consumer,Maryland,Machines
Technology,Morristown,United States,0,225.6,4,East,480,Consumer,New Jersey,Machines
Technology,Oceanside,United States,0,296.0671,7,East,629.93,Consumer,New York,Machines
Technology,Yonkers,United States,0,2400.9657,7,East,4899.93,Consumer,New York,Machines
Technology,Washington,United States,0,648.5624,8,East,1379.92,Consumer,District of Columbia,Machines
Technology,Chesapeake,United States,0,90.2871,3,South,209.97,Consumer,Virginia,Machines
Technology,Columbus,United States,0,190.08,4,South,396,Consumer,Georgia,Machines
Technology,Florence,United States,0,1416.8,7,South,3080,Consumer,Kentucky,Machines
Technology,Newport News,United States,0,751.9624,8,South,1599.92,Consumer,Virginia,Copiers
Technology,Seattle,United States,0,89.997,1,West,299.99,Consumer,Washington,Copiers
Technology,Des Moines,United States,0,449.991,2,West,999.98,Consumer,Washington,Copiers
Furniture,Rapid City,United States,0,39.7488,2,Central,141.96,Corporate,South Dakota,Bookcases
Furniture,Franklin,United States,0,20.485,1,East,81.94,Corporate,Massachusetts,Bookcases
Furniture,Milford,United States,0,185.2578,9,East,638.82,Corporate,Connecticut,Bookcases
Furniture,Sandy Springs,United States,0,75.735,3,South,302.94,Corporate,Georgia,Bookcases
Furniture,West Allis,United States,0,24.196,2,Central,241.96,Corporate,Wisconsin,Bookcases
Furniture,Springfield,United States,0,53.235,3,Central,212.94,Corporate,Missouri,Bookcases
Furniture,Providence,United States,0,50.8254,1,East,220.98,Corporate,Rhode Island,Bookcases
Furniture,Provo,United States,0,77.5764,3,West,1292.94,Corporate,Utah,Bookcases
Furniture,Detroit,United States,0,20.9274,1,Central,160.98,Corporate,Michigan,Bookcases
Furniture,Lincoln Park,United States,0,31.0912,4,Central,194.32,Corporate,Michigan,Bookcases
Furniture,Franklin,United States,0,407.1288,6,Central,1565.88,Corporate,Wisconsin,Bookcases
Furniture,Newark,United States,0,101.6508,2,East,441.96,Corporate,Delaware,Bookcases
Furniture,Revere,United States,0,83.2508,2,East,361.96,Corporate,Massachusetts,Bookcases
Furniture,Gaithersburg,United States,0,38.2668,3,East,173.94,Corporate,Maryland,Bookcases
Furniture,Burlington,United States,0,1013.127,5,East,4404.9,Corporate,Vermont,Bookcases
Furniture,Wilmington,United States,0,235.9524,6,East,1025.88,Corporate,Delaware,Bookcases
Furniture,Seattle,United States,0,259.8896,8,West,1367.84,Corporate,Washington,Bookcases
Technology,Mobile,United States,0,1459.2,8,South,3040,Corporate,Alabama,Machines
Technology,Seattle,United States,0,1480.4671,7,West,3149.93,Corporate,Washington,Copiers
Technology,Warwick,United States,0,899.982,4,East,1999.96,Corporate,Rhode Island,Copiers
Technology,Atlanta,United States,0,1439.976,5,South,2999.95,Corporate,Georgia,Copiers
Technology,Springfield,United States,0,233.9961,1,Central,599.99,Corporate,Missouri,Copiers
Technology,Lafayette,United States,0,8399.976,5,Central,17499.95,Corporate,Indiana,Copiers
Technology,Springfield,United States,0,2302.9671,7,Central,4899.93,Corporate,Missouri,Copiers
Technology,Lakewood,United States,0,2365.9818,7,East,9099.93,Corporate,New Jersey,Machines
Technology,Decatur,United States,0,314.9895,3,South,899.97,Corporate,Alabama,Copiers
Furniture,Smyrna,United States,0,52.7956,2,South,239.98,Home Office,Georgia,Bookcases
Furniture,Lansing,United States,0,41.1332,2,Central,241.96,Home Office,Michigan,Bookcases
Furniture,Milwaukee,United States,0,48.118,5,Central,687.4,Home Office,Wisconsin,Bookcases
Furniture,Everett,United States,0,32.4862,1,East,170.98,Home Office,Massachusetts,Bookcases
Furniture,Arlington,United States,0,4.3372,2,South,61.96,Home Office,Virginia,Bookcases
Furniture,Detroit,United States,0,57.4938,3,Central,212.94,Home Office,Michigan,Bookcases
Furniture,Holyoke,United States,0,60.392,2,East,301.96,Home Office,Massachusetts,Bookcases
Furniture,Providence,United States,0,78.6508,2,East,341.96,Home Office,Rhode Island,Bookcases
Furniture,Malden,United States,0,13.9152,3,East,173.94,Home Office,Massachusetts,Bookcases
Furniture,Seattle,United States,0,40.97,2,West,163.88,Home Office,Washington,Bookcases
Technology,Lehi,United States,0,449.985,5,West,1499.95,Home Office,Utah,Copiers
Technology,Indianapolis,United States,0,449.991,2,Central,999.98,Home Office,Indiana,Copiers
Technology,Trenton,United States,0,274.995,1,Central,549.99,Home Office,Michigan,Copiers
Technology,Roseville,United States,0,274.995,1,Central,549.99,Home Office,Minnesota,Copiers
Technology,Lawrence,United States,0,467.9922,2,East,1199.98,Home Office,Massachusetts,Copiers
Technology,Yonkers,United States,0,24.1224,4,East,52.44,Home Office,New York,Machines
Technology,Providence,United States,0,2591.9568,9,East,5399.91,Home Office,Rhode Island,Copiers
Furniture,Orem,United States,0,240.2649,3,West,1044.63,Consumer,Utah,Tables
Furniture,Seattle,United States,0,165.3813,3,West,787.53,Consumer,Washington,Tables
Furniture,Detroit,United States,0,136.939,5,Central,622.45,Corporate,Michigan,Tables
Furniture,Detroit,United States,0,21.098,2,Central,210.98,Corporate,Michigan,Tables
Furniture,Detroit,United States,0,231.4116,3,Central,1652.94,Corporate,Michigan,Tables
Furniture,Edmonds,United States,0,311.652,5,West,1298.55,Consumer,Washington,Tables
Furniture,Detroit,United States,0,70.006,2,Central,411.8,Consumer,Michigan,Tables
Furniture,Lafayette,United States,0,346.0396,4,South,1504.52,Consumer,Louisiana,Tables
Furniture,Springfield,United States,0,158.529,7,South,1056.86,Consumer,Virginia,Tables
Furniture,Lawton,United States,0,54.7756,2,Central,248.98,Consumer,Oklahoma,Tables
Furniture,Lafayette,United States,0,22.3548,1,South,85.98,Consumer,Louisiana,Tables
Furniture,Henderson,United States,0,160.1586,3,South,842.94,Consumer,Kentucky,Tables
Furniture,Harrisonburg,United States,0,245.021,7,South,1441.3,Consumer,Virginia,Tables
Furniture,Seattle,United States,0,44.7096,2,West,171.96,Consumer,Washington,Tables
Furniture,North Las Vegas,United States,0,116.872,4,West,1669.6,Consumer,Nevada,Tables
Furniture,Seattle,United States,0,148.138,4,West,871.4,Consumer,Washington,Tables
Furniture,Seattle,United States,0,113.4936,6,West,515.88,Consumer,Washington,Tables
Furniture,Bellingham,United States,0,239.9058,9,West,2665.62,Consumer,Washington,Tables
Furniture,Seattle,United States,0,356.0414,13,West,1618.37,Consumer,Washington,Tables
Furniture,Richmond,United States,0,104.7528,2,Central,581.96,Consumer,Indiana,Tables
Furniture,Rochester,United States,0,97.2032,2,Central,607.52,Consumer,Minnesota,Tables
Furniture,Des Moines,United States,0,106.6248,4,Central,1184.72,Consumer,Iowa,Tables
Furniture,Detroit,United States,0,98.5248,4,Central,447.84,Consumer,Michigan,Tables
Furniture,Springfield,United States,0,215.1198,7,Central,1024.38,Consumer,Missouri,Tables
Furniture,Southaven,United States,0,22.3548,1,South,85.98,Consumer,Mississippi,Tables
Furniture,Mobile,United States,0,200.49,2,South,801.96,Consumer,Alabama,Tables
Furniture,Conway,United States,0,45.294,2,South,301.96,Consumer,Arkansas,Tables
Furniture,Chesapeake,United States,0,314.0586,3,South,1652.94,Consumer,Virginia,Tables
Furniture,Springfield,United States,0,75.6624,4,South,343.92,Consumer,Virginia,Tables
Furniture,Virginia Beach,United States,0,60.6645,5,South,356.85,Consumer,Virginia,Tables
Furniture,Chesapeake,United States,0,75.3732,6,South,1256.22,Consumer,Virginia,Tables
Furniture,Jackson,United States,0,388.8128,8,South,2430.08,Consumer,Mississippi,Tables
Furniture,Spokane,United States,0,20.5842,1,West,70.98,Consumer,Washington,Tables
Furniture,Provo,United States,0,118.6575,5,West,912.75,Consumer,Utah,Tables
Furniture,Seattle,United States,0,629.01,5,West,1747.25,Consumer,Washington,Tables
Furniture,Springfield,United States,0,300.735,3,South,1202.94,Corporate,Virginia,Tables
Furniture,Suffolk,United States,0,157.1292,3,South,872.94,Corporate,Virginia,Tables
Furniture,Seattle,United States,0,80.3682,2,West,892.98,Corporate,Washington,Tables
Furniture,Henderson,United States,0,320.3172,6,West,1685.88,Corporate,Nevada,Tables
Furniture,Seattle,United States,0,45.3696,4,West,283.56,Corporate,Washington,Tables
Furniture,Jackson,United States,0,200.49,2,Central,801.96,Corporate,Michigan,Tables
Furniture,Noblesville,United States,0,241.1046,6,Central,2678.94,Corporate,Indiana,Tables
Furniture,Broken Arrow,United States,0,350.427,7,Central,1592.85,Corporate,Oklahoma,Tables
Furniture,Jackson,United States,0,329.4081,9,Central,1568.61,Corporate,Michigan,Tables
Furniture,Montgomery,United States,0,39.4438,2,South,358.58,Corporate,Alabama,Tables
Furniture,Newport News,United States,0,112.3508,4,South,591.32,Corporate,Virginia,Tables
Furniture,Decatur,United States,0,316.1392,8,South,1215.92,Corporate,Alabama,Tables
Furniture,Springfield,United States,0,386.835,10,South,2275.5,Corporate,Virginia,Tables
Furniture,Boise,United States,0,160.1766,2,West,696.42,Corporate,Idaho,Tables
Furniture,Twin Falls,United States,0,259.5297,3,West,1128.39,Corporate,Idaho,Tables
Furniture,Seattle,United States,0,111.1035,3,West,653.55,Corporate,Washington,Tables
Furniture,Seattle,United States,0,94.926,4,West,730.2,Corporate,Washington,Tables
Furniture,Seattle,United States,0,334.551,7,West,1115.17,Corporate,Washington,Tables
Furniture,Seattle,United States,0,610.8624,8,West,3393.68,Corporate,Washington,Tables
Furniture,Columbus,United States,0,70.006,2,South,411.8,Home Office,Georgia,Tables
Furniture,Harrisonburg,United States,0,100.122,2,South,455.1,Home Office,Virginia,Tables
Furniture,Harrisonburg,United States,0,493.7856,7,South,2244.48,Home Office,Virginia,Tables
Furniture,Seattle,United States,0,63.107,1,West,286.85,Home Office,Washington,Tables
Furniture,Muskogee,United States,0,62.9064,1,Central,262.11,Home Office,Oklahoma,Tables
Furniture,Milwaukee,United States,0,111.1035,3,Central,653.55,Home Office,Wisconsin,Tables
Furniture,Milwaukee,United States,0,36.3987,3,Central,214.11,Home Office,Wisconsin,Tables
Furniture,Seattle,United States,0,88.7332,2,West,521.96,Home Office,Washington,Tables
Furniture,Seattle,United States,0,401.814,9,West,1913.4,Home Office,Washington,Tables
Furniture,Seattle,United States,0,399.2994,9,West,2348.82,Home Office,Washington,Tables
Furniture,Richmond,United States,0,67.0644,3,Central,257.94,Home Office,Indiana,Tables
Furniture,Minneapolis,United States,0,173.235,3,Central,692.94,Home Office,Minnesota,Tables
Furniture,Saint Peters,United States,0,146.4036,4,Central,697.16,Home Office,Missouri,Tables
Furniture,Tulsa,United States,0,111.774,5,Central,429.9,Home Office,Oklahoma,Tables
